Fecha,Planta 3M5 - Analizada x Vía Húmeda - Metalización [%],Planta 3M5 - Analizada x Vía Húmeda - Fierro Total [%],Planta 3M5 - Analizada x Leco - Metalización [%],Planta 3M5 - Analizada x Leco - Carbón [%],Planta 3M5 - Analizada x Leco - Azufre [%],Planta 3M5 - Analizada x Leco - Oxígeno [%],"Planta 3M5 - Granulometría - +1/8"" [%]","Planta 3M5 - Granulometría - - 1/8"" [%]","Planta 3M5 - Granulometría - Finos - 1/4"" [%]",Planta 4M - Analizada x Vía Húmeda - Metalización [%],Planta 4M - Analizada x Vía Húmeda - Fierro Total [%],Planta 4M - Analizada x Leco - Metalización [%],Planta 4M - Analizada x Leco - Carbón [%],Planta 4M - Analizada x Leco - Azufre [%],Planta 4M - Analizada x Leco - Oxígeno [%],"Planta 4M - Granulometría - +1/8"" [%]","Planta 4M - Granulometría - -1/8"" [%]","Planta 4M - Granulometría - Finos - 1/4"" [%]"
16/03/2024 10:00:00,,,94.079,3.585,0.0098,1.14,1.891,0.394,2.285,,,95.723,3.5821,0.0097,0.7758,2.204,0.42,2.624
16/03/2024 08:00:00,93.156,83.474,93.37,3.5763,0.0066,1.297,6.692,1.052,7.744,93.958,84.554,94.693,3.3018,0.0099,1.004,5.065,1.39,6.455
16/03/2024 06:00:00,,,94.197,3.5149,0.0027,1.114,7.961,1.689,9.65,,,95.02,3.3696,0.008,0.9317,1.476,0.227,1.703
16/03/2024 04:00:00,92.851,84.078,93.619,3.4503,0.0037,1.242,8.155,1.07,9.225,94.488,84.942,94.932,3.444,0.0098,0.9511,2.803,0.448,3.251
16/03/2024 02:00:00,,,93.65,3.4637,0.0058,1.235,9.065,1.7,10.765,,,95.205,3.479,0.01,0.8906,5.706,1.354,7.06
16/03/2024 00:00:00,93.4,84.224,93.912,3.3003,0.0074,1.177,8.062,3.566,11.628,94.617,84.667,95.15,3.4161,0.0124,0.9029,11.52,4.534,16.054
15/03/2024 22:00:00,,,93.668,3.3204,0.0064,1.231,10.015,2.428,12.443,,,92.409,3.0907,0.01,1.598,2.592,0.546,3.138
15/03/2024 20:00:00,93.645,83.91,94.02,3.5866,0.0092,1.153,7.198,1.371,8.569,95.073,84.774,95.491,3.6713,0.0138,0.8273,1.838,0.368,2.206
15/03/2024 18:00:00,,,94.314,3.5373,0.0082,1.088,9.326,1.582,10.908,,,94.773,3.173,0.0131,0.9863,8.575,0.927,9.502
15/03/2024 16:00:00,94.25,83.871,94.567,3.5838,0.011,1.032,11.132,4.022,15.154,96.203,84.7,96.098,3.6257,0.0144,0.6928,5.411,0.802,6.213
15/03/2024 14:00:00,,,94.463,3.4801,0.0105,1.055,4.376,1.148,5.524,,,95.732,3.6994,0.0144,0.7738,2.982,1.212,4.194
15/03/2024 12:00:00,94.112,83.744,94.625,3.5472,0.008,1.019,5.18,0.116,5.296,96.371,85.123,96.09,3.6627,0.0118,0.6945,7.168,2.987,10.155
15/03/2024 10:00:00,,,94.201,3.5225,0.0096,1.113,4.42,0.316,4.736,,,95.587,3.6983,0.0126,0.8059,3.453,1.952,5.405
15/03/2024 08:00:00,94.238,83.852,94.714,3.858,0.0077,0.9995,5.241,1.925,7.166,95.14,85.119,95.433,3.5815,0.0107,0.8402,1.61,1.989,3.599
15/03/2024 06:00:00,,,94.819,3.71,0.0073,0.9762,6.811,1.135,7.946,,,95.876,3.72,0.0104,0.7419,1.336,0.534,1.87
15/03/2024 04:00:00,94.646,84.165,94.689,3.6737,0.0078,1.005,2.2,0.4,2.6,95.304,85.287,95.631,3.5012,0.0111,0.7963,5.922,1.615,7.537
15/03/2024 02:00:00,,,94.607,3.4972,0.006,1.023,4.034,0.429,4.463,,,95.75,3.913,0.0119,0.7699,5.711,1.232,6.943
15/03/2024 00:00:00,93.992,83.83,94.034,3.588,0.0091,1.15,7.657,1.16,8.817,95.864,85.796,95.643,3.6728,0.0124,0.7936,2.378,0.973,3.351
19/03/2024 22:00:00,,,,,,,,,,,,94.927,3.8256,0.0152,0.9521,5.985,1.663,7.648
19/03/2024 20:00:00,,,,,,,4.396,1.352,5.748,96.128,86.453,95.952,3.8281,0.0136,0.7251,4.396,1.352,5.748
19/03/2024 18:00:00,,,,,,,,,,,,95.266,3.8632,0.0155,0.8771,9.658,7.42,17.078
19/03/2024 16:00:00,,,,,,,,,,96.496,86.162,96.176,3.5464,0.0154,0.6754,4.673,3.388,8.061
19/03/2024 14:00:00,,,,,,,,,,,,95.862,3.7777,0.0133,0.745,10.526,6.073,16.599
19/03/2024 12:00:00,,,,,,,,,,95.866,86,95.917,3.8146,0.0136,0.7329,5.409,0.962,6.371
19/03/2024 10:00:00,,,,,,,,,,,,95.202,3.7555,0.0138,0.8913,4.416,0.926,5.342
19/03/2024 08:00:00,,,,,,,,,,94.823,84.59,95.297,3.4173,0.0137,0.8702,5.205,0.913,6.118
19/03/2024 06:00:00,,,,,,,,,,,,95.188,3.3075,0.0123,0.8944,5.635,1.789,7.424
19/03/2024 04:00:00,,,,,,,,,,94.742,84.898,95.4,3.2536,0.0152,0.8474,5.81,1.427,7.237
19/03/2024 02:00:00,,,94.728,4.0929,0.0055,0.9963,8.712,3.388,12.1,,,95.228,3.3472,0.0125,0.8854,8.04,2.01,10.05
19/03/2024 00:00:00,95.936,84.396,95.313,4.1824,0.0094,0.8666,8.166,0.716,8.882,96.21,86.326,95.469,3.4747,0.0115,0.8322,7.302,2.228,9.53
21/03/2024 22:00:00,,,,,,,,,,,,95.5,3.3671,0.0121,0.8252,8.939,3.818,12.757
21/03/2024 20:00:00,,,,,,,,,,97.388,87.04,96.813,3.452,0.0163,0.5344,12.145,10.67,22.815
21/03/2024 18:00:00,,,,,,,,,,,,95.579,3.6632,0.0164,0.8078,5.944,3.962,9.906
21/03/2024 16:00:00,,,,,,,,,,96.728,86.71,96.279,3.6011,0.0159,0.6526,6.5,3.188,9.688
21/03/2024 14:00:00,,,,,,,,,,,,96.204,3.6118,0.0191,0.6692,2.028,0.529,2.557
21/03/2024 12:00:00,,,,,,,,,,95.96,85.811,95.617,3.4734,0.0189,0.7994,2.654,0.698,3.352
21/03/2024 10:00:00,,,,,,,,,,,,95.678,3.4285,0.0149,0.7859,5.109,0.912,6.021
21/03/2024 08:00:00,,,,,,,,,,96.102,85.675,95.807,3.5542,0.0141,0.7572,6.536,1.598,8.134
21/03/2024 06:00:00,,,,,,,,,,,,95.351,3.8512,0.0101,0.8582,5.545,1.848,7.393
21/03/2024 04:00:00,,,,,,,,,,96.441,86.281,95.89,3.2641,0.0112,0.7388,4.29,0.953,5.243
21/03/2024 02:00:00,,,,,,,,,,,,94.486,4.1786,0.0125,1.05,7.271,4.533,11.804
21/03/2024 00:00:00,,,,,,,,,,95.422,86.699,95.677,3.6638,0.0119,0.786,6.261,2.348,8.609
20/03/2024 14:00:00,,,,,,,,,,,,95.774,3.6333,0.0124,0.7645,7.745,2.84,10.585
20/03/2024 12:00:00,,,,,,,,,,95.466,86.595,95.312,3.8758,0.0144,0.867,10.363,2.073,12.436
20/03/2024 10:00:00,,,,,,,,,,,,95.69,3.5804,0.0139,0.7831,6.702,5.496,12.198
20/03/2024 08:00:00,,,,,,,,,,96.392,86.469,96.444,3.6066,0.0144,0.6162,7.661,1.613,9.274
20/03/2024 06:00:00,,,,,,,,,,,,95.036,3.7703,0.0067,0.928,4.988,2.328,7.316
24/03/2024 22:00:00,,,93.696,3.7081,0.0092,1.225,10.63,1.979,12.609,,,93.204,3.4211,0.0107,1.334,3.237,0.578,3.815
24/03/2024 20:00:00,93.744,85.022,93.704,3.9849,0.0093,1.223,8.394,3.467,11.861,92.4,85.363,92.788,3.3747,0.0103,1.426,2.905,0.692,3.597
24/03/2024 18:00:00,,,93.51,4.0185,0.0075,1.266,13.447,3.667,17.114,,,92.662,3.4485,0.0113,1.454,1.849,0.356,2.205
24/03/2024 16:00:00,93.48,85.159,93.935,4.0767,0.009,1.172,5.166,1.769,6.935,92.589,85.594,92.4,3.2321,0.0091,1.512,1.988,0.497,2.485
24/03/2024 14:00:00,,,93.944,3.4821,0.0108,1.17,6.654,3.655,10.309,,,92.508,3.1709,0.0129,1.488,4.843,0.785,5.628
24/03/2024 12:00:00,94.06,85.52,94.061,3.9263,0.0086,1.144,5.582,2.081,7.663,93.188,85.604,93.398,3.3146,0.0099,1.291,3.458,0.277,3.735
24/03/2024 10:00:00,,,93.691,3.624,0.0076,1.226,6.202,1.55,7.752,,,93.538,3.1321,0.0086,1.26,1.97,0.464,2.434
24/03/2024 08:00:00,93.604,85.234,93.528,3.883,0.0081,1.262,4.651,2.594,7.245,93.032,85.469,93.294,3.2422,0.0116,1.314,5.722,0.78,6.502
24/03/2024 06:00:00,,,93.596,3.7635,0.008,1.247,3.479,0.443,3.922,,,94.183,3.1648,0.0129,1.117,5.953,7.624,13.577
24/03/2024 04:00:00,93.344,84.374,93.813,4.3951,0.0085,1.199,3.29,0.705,3.995,93.19,84.788,93.185,3.3973,0.0151,1.338,8.308,4.23,12.538
24/03/2024 02:00:00,,,94.106,4.1968,0.0062,1.134,2.392,0.569,2.961,,,94.598,3.3364,0.0128,1.025,7.007,4.218,11.225
24/03/2024 00:00:00,94.097,85.155,93.587,4.4195,0.0076,1.249,5.726,2.308,8.034,94.097,85.874,93.831,3.2909,0.0126,1.195,7.02,3.191,10.211
23/03/2024 22:00:00,,,94.598,4.2756,0.0062,1.025,1.587,0.238,1.825,,,94.625,3.2627,0.0116,1.019,0.917,0.262,1.179
23/03/2024 20:00:00,94.522,85.514,94.02,4.4255,0.0072,1.153,5.478,2.138,7.616,94.074,85.492,94.323,3.48,0.0111,1.086,1.256,0.29,1.546
23/03/2024 18:00:00,,,93.786,4.1758,0.0048,1.205,7.444,2.422,9.866,,,94.156,3.4077,0.01,1.123,2.885,2.525,5.41
23/03/2024 16:00:00,,,,,,,,,,95.025,85.783,94.988,3.7072,0.012,0.9388,2.213,0.905,3.118
23/03/2024 14:00:00,,,,,,,,,,,,94.012,3.5043,0.0108,1.155,4.488,0.345,4.833
23/03/2024 12:00:00,,,,,,,,,,94.25,85.74,94.733,3.7275,0.0117,0.9952,4.855,0.578,5.433
23/03/2024 10:00:00,,,,,,,,,,,,95.546,3.9557,0.0101,0.815,3.081,0.355,3.436
23/03/2024 08:00:00,,,,,,,,,,96.179,85.441,95.787,4.0391,0.0124,0.7616,4.61,0.329,4.939
23/03/2024 06:00:00,,,,,,,,,,,,93.61,3.3274,0.0103,1.244,5.368,1.373,6.741
23/03/2024 04:00:00,,,,,,,,,,93.864,85.619,94.314,3.333,0.0105,1.088,4.434,1.847,6.281
23/03/2024 02:00:00,,,,,,,,,,,,94.386,3.3197,0.0124,1.072,6.741,4.847,11.588
23/03/2024 00:00:00,,,,,,,,,,93.602,85.939,94.17,3.2144,0.0105,1.12,6.181,3.55,9.731
22/03/2024 22:00:00,,,,,,,,,,,,95.326,3.2989,0.0095,0.8638,2.48,0.346,2.826
22/03/2024 20:00:00,,,,,,,,,,94.799,86.8,94.96,3.3321,0.0111,0.9448,1.693,0.996,2.689
22/03/2024 18:00:00,,,,,,,,,,,,93.52,3.0706,0.0092,1.264,2.484,1.118,3.602
22/03/2024 16:00:00,,,,,,,,,,93.648,86.219,94.323,3.3721,0.0142,1.086,6.064,2.087,8.151
22/03/2024 14:00:00,,,,,,,,,,,,94.346,3.4618,0.0103,1.081,5.448,1.022,6.47
22/03/2024 12:00:00,,,,,,,,,,94.244,85.973,94.689,3.4673,0.0067,1.005,6.986,2.794,9.78
22/03/2024 10:00:00,,,,,,,,,,,,94.215,3.8574,0.0113,1.11,7.313,1.005,8.318
22/03/2024 08:00:00,,,,,,,,,,94.675,86.042,94.942,3.7989,0.0129,0.9489,6.155,0.535,6.69
22/03/2024 06:00:00,,,,,,,,,,,,95.513,3.4849,0.0108,0.8224,4.471,0.894,5.365
22/03/2024 04:00:00,,,,,,,,,,95.36,86.343,95.212,3.4091,0.0125,0.889,2.794,0.677,3.471
22/03/2024 02:00:00,,,,,,,,,,,,95.438,3.6453,0.0119,0.839,6.37,0.96,7.33
22/03/2024 00:00:00,,,,,,,,,,96.173,86.768,95.927,3.3408,0.0115,0.7306,3.475,0.521,3.996
21/03/2024 22:00:00,,,,,,,,,,,,95.5,3.3671,0.0121,0.8252,8.939,3.818,12.757
21/03/2024 20:00:00,,,,,,,,,,97.388,87.04,96.813,3.452,0.0163,0.5344,12.145,10.67,22.815
21/03/2024 18:00:00,,,,,,,,,,,,95.579,3.6632,0.0164,0.8078,5.944,3.962,9.906
21/03/2024 16:00:00,,,,,,,,,,96.728,86.71,96.279,3.6011,0.0159,0.6526,6.5,3.188,9.688
21/03/2024 14:00:00,,,,,,,,,,,,96.204,3.6118,0.0191,0.6692,2.028,0.529,2.557
21/03/2024 12:00:00,,,,,,,,,,95.96,85.811,95.617,3.4734,0.0189,0.7994,2.654,0.698,3.352
21/03/2024 10:00:00,,,,,,,,,,,,95.678,3.4285,0.0149,0.7859,5.109,0.912,6.021
21/03/2024 08:00:00,,,,,,,,,,96.102,85.675,95.807,3.5542,0.0141,0.7572,6.536,1.598,8.134
21/03/2024 06:00:00,,,,,,,,,,,,95.351,3.8512,0.0101,0.8582,5.545,1.848,7.393
21/03/2024 04:00:00,,,,,,,,,,96.441,86.281,95.89,3.2641,0.0112,0.7388,4.29,0.953,5.243
21/03/2024 02:00:00,,,,,,,,,,,,94.486,4.1786,0.0125,1.05,7.271,4.533,11.804
21/03/2024 00:00:00,,,,,,,,,,95.422,86.699,95.677,3.6638,0.0119,0.786,6.261,2.348,8.609
26/03/2024 22:00:00,,,93.42,4.0493,0.0058,1.286,6.512,1.214,7.726,,,95.056,3.8798,0.0092,0.9237,2.536,0.604,3.14
26/03/2024 20:00:00,94.435,85.422,94.598,3.8559,0.01,1.025,3.002,0.667,3.669,95.217,85.339,95.142,3.9469,0.0133,0.9046,4.49,1.469,5.959
26/03/2024 18:00:00,,,94.562,3.8219,0.0073,1.033,2.034,0.469,2.503,,,95.627,3.8254,0.0116,0.7972,3.151,0.829,3.98
26/03/2024 16:00:00,94.868,85.287,94.287,3.8457,0.0107,1.094,4.12,0.872,4.992,94.969,85.17,94.571,3.8561,0.0115,1.031,5.458,1.343,6.801
26/03/2024 14:00:00,,,94.341,3.8149,0.0099,1.082,5.507,1.117,6.624,,,94.603,3.914,0.013,1.024,5.533,4.508,10.041
26/03/2024 12:00:00,95.594,85.218,95.034,3.9474,0.0103,0.9286,8.746,2.107,10.853,94.656,85.342,94.787,3.6351,0.0144,0.9832,6.991,1.216,8.207
26/03/2024 10:00:00,,,95.234,3.9706,0.0071,0.8842,7.854,2.102,9.956,,,94.228,3.9066,0.0113,1.107,7.093,4.302,11.395
26/03/2024 08:00:00,94.358,84.906,94.625,3.8244,0.0089,1.019,8.348,1.826,10.174,93.093,84.377,93.37,3.597,0.0105,1.297,6.245,7.884,14.129
26/03/2024 06:00:00,,,94.549,3.7697,0.0095,1.036,10.088,2.155,12.243,,,95.074,3.5349,0.011,0.9197,1.2,0.257,1.457
26/03/2024 04:00:00,94.31,85.557,93.953,3.7845,0.0088,1.168,1.491,0.298,1.789,95.552,85.661,95.04,3.6866,0.0118,0.9272,2.177,0.421,2.598
26/03/2024 02:00:00,,,93.51,3.7933,0.0094,1.266,12.093,2.047,14.14,,,94.025,3.976,0.0128,1.152,2.863,0.143,3.006
26/03/2024 00:00:00,94.198,84.946,94.07,3.7603,0.0097,1.142,8.23,0.383,8.613,94.581,84.98,94.662,3.7363,0.0121,1.011,3.617,0.7,4.317
25/03/2024 22:00:00,,,94.192,3.555,0.005,1.115,4.288,1.372,5.66,,,94.138,3.6403,0.0085,1.127,1.367,0.456,1.823
25/03/2024 20:00:00,93.669,84.33,93.795,3.6613,0.0078,1.203,2.933,0.88,3.813,94.838,84.906,95.009,3.7606,0.0092,0.9341,2.773,0.739,3.512
25/03/2024 18:00:00,,,92.842,3.5855,0.0084,1.414,1.907,0.305,2.212,,,95.431,3.8202,0.0107,0.8405,3.265,0.306,3.571
25/03/2024 16:00:00,94.045,84.518,93.998,3.7106,0.0089,1.158,4.249,0.685,4.934,94.094,84.908,94.589,3.6325,0.0114,1.027,2.778,0.868,3.646
25/03/2024 14:00:00,,,93.33,3.7,0.0108,1.306,5.299,1.194,6.493,,,93.984,3.6324,0.0136,1.161,6.374,1.55,7.924
25/03/2024 12:00:00,93.416,85.027,93.474,3.6691,0.0085,1.274,5.617,2.118,7.735,94.253,85.159,94.79,3.7211,0.0099,0.9825,2.861,0.65,3.511
25/03/2024 10:00:00,,,94.309,3.7594,0.0101,1.089,3.754,0.645,4.399,,,95.07,3.9154,0.0107,0.9206,4.377,0.898,5.275
25/03/2024 08:00:00,94.805,85.019,94.562,3.9111,0.0077,1.033,5.833,2.315,8.148,96.104,85.234,95.411,3.8691,0.0094,0.845,4.344,0.885,5.229
25/03/2024 06:00:00,,,94.07,3.6885,0.0081,1.142,6.134,0.827,6.961,,,93.068,3.8831,0.0104,1.364,2.394,0.829,3.223
25/03/2024 04:00:00,94.923,84.841,94.763,4.0202,0.0078,0.9886,5.632,0.549,6.181,91.858,84.633,92.197,3.2392,0.0098,1.557,3.219,0.644,3.863
25/03/2024 02:00:00,,,94.323,3.7213,0.008,1.086,4.895,0.318,5.213,,,93.429,3.3645,0.0117,1.284,5.959,2.886,8.845
25/03/2024 00:00:00,93.305,84.366,93.235,3.9471,0.0093,1.327,7.633,1.294,8.927,94.41,85.286,94.142,3.7855,0.0134,1.126,3.593,3.892,7.485
31/03/2024 22:00:00,,,93.321,3.4054,0.0006,1.308,5.053,0.854,5.907,,,93.75,3.5244,0.0059,1.213,5.363,5.363,10.726
31/03/2024 20:00:00,94.628,84.798,93.867,3.7482,0.0022,1.187,5.259,1.143,6.402,93.675,84.672,93.903,3.4491,0.0054,1.179,5.008,5.172,10.18
31/03/2024 18:00:00,,,94.612,3.7923,0.0004,1.022,4.635,1.604,6.239,,,93.456,3.7225,0.0053,1.278,2.079,1.134,3.213
31/03/2024 16:00:00,94.334,85.348,94.034,3.7103,0.0016,1.15,3.689,1.311,5,94.758,85.514,94.755,3.6584,0.0048,0.9902,1.206,0.905,2.111
31/03/2024 14:00:00,,,94.382,3.8085,0.0039,1.073,10.356,1.698,12.054,,,94.219,3.6747,0.0063,1.109,2.461,0.895,3.356
31/03/2024 12:00:00,95.262,85.796,94.81,3.6327,0.0068,0.9782,7.346,1.724,9.07,93.996,85.339,94.641,3.4898,0.0059,1.0155,1.774,0.665,2.439
31/03/2024 10:00:00,,,94.202,3.7843,0.0027,1.1128,11.834,3.888,15.722,,,93.832,3.4742,0.0057,1.1948,3.997,1.097,5.094
31/03/2024 08:00:00,93.962,86.193,94.291,3.6563,0.0065,1.093,6.667,0.469,7.136,93.215,84.73,93.844,3.4656,0.0083,1.192,6.912,3.832,10.744
31/03/2024 06:00:00,,,93.61,3.8038,0.0003,1.244,6.283,2.273,8.556,,,94.079,3.6441,0.0035,1.14,0.999,0.999,1.998
31/03/2024 04:00:00,94.461,85.352,94.147,3.575,0.0016,1.125,5.219,3.544,8.763,93.634,85.31,94.219,3.6184,0.002,1.109,2.048,0.838,2.886
31/03/2024 02:00:00,,,94.634,3.6934,0.0012,1.017,5.476,1.483,6.959,,,92.978,3.8933,0.0042,1.384,6.507,3.954,10.461
31/03/2024 00:00:00,95.092,85.065,94.427,3.7174,0.0031,1.063,7.024,1.941,8.965,93.974,85.278,93.93,3.7756,0.0037,1.173,5.351,1.107,6.458
30/03/2024 22:00:00,,,94.03,3.7833,0.0022,1.151,5.102,2.268,7.37,,,93.443,3.5728,0.0046,1.281,3.41,0.741,4.151
30/03/2024 20:00:00,94.36,84.489,94.025,4.0378,0.0043,1.152,6.498,0.951,7.449,94.014,84.136,93.682,3.9723,0.0073,1.228,8.41,3.291,11.701
30/03/2024 18:00:00,,,93.456,3.7119,0.0022,1.278,4.931,0.943,5.874,,,93.659,3.685,0.0059,1.233,4.815,2.024,6.839
30/03/2024 16:00:00,94.817,84.942,94.413,4.1522,0.0051,1.066,6.058,1.537,7.595,93.933,84.514,94.21,3.9003,0.0062,1.111,6.43,6.238,12.668
30/03/2024 14:00:00,,,93.867,3.9338,0.0042,1.187,5.699,4.145,9.844,,,94.224,3.794,0.0065,1.108,5.699,4.145,9.844
30/03/2024 12:00:00,94.972,84.441,94.44,3.8779,0.0052,1.06,6.325,1.054,7.379,94.843,85.553,94.98,3.7941,0.0069,0.9404,6.143,0.597,6.74
30/03/2024 10:00:00,,,93.984,4.2319,0.0012,1.161,7.818,2.01,9.828,,,94.445,3.8501,0.0041,1.059,8.866,3.275,12.141
30/03/2024 08:00:00,94.387,84.229,93.96,4.3293,0.0021,1.1663,6.143,1.843,7.986,95.506,84.654,94.936,4.002,0.0061,0.9501,6.275,3.608,9.883
30/03/2024 06:00:00,,,93.723,4.4666,0.005,1.219,10.177,1.401,11.578,,,95.686,3.7203,0.0005,0.784,0.635,0.544,1.179
30/03/2024 04:00:00,94.7,84.93,94.219,4.1335,0.0035,1.109,7.661,2.037,9.698,95.43,85.114,95.728,4.0871,0.0064,0.7748,8.976,1.113,10.089
30/03/2024 02:00:00,,,94.816,4.0895,0.0028,0.9769,5.188,1.255,6.443,,,95.183,3.6645,0.0017,0.8955,1.887,0.943,2.83
30/03/2024 00:00:00,94.845,84.849,94.404,4.14,0.0024,1.068,6.343,3.358,9.701,94.688,85.32,94.722,3.2343,0.0042,0.9977,0.697,0.436,1.133
29/03/2024 22:00:00,,,93.939,3.7982,0.0021,1.171,10,0.411,10.411,,,94.612,3.5122,0.0046,1.022,5.839,0.849,6.688
29/03/2024 20:00:00,94.495,85.082,94.291,3.7975,0.0019,1.093,2.726,0.17,2.896,93.913,84.74,94.332,3.2199,0.0067,1.084,6.136,1.364,7.5
29/03/2024 18:00:00,,,94.066,3.5862,0.002,1.143,3.259,0.145,3.404,,,95.701,3.346,0.0088,0.7807,3.976,0.9,4.876
29/03/2024 16:00:00,,,,,,,,,,94.756,85.15,94.845,3.7297,0.005,0.9703,4.805,0.649,5.454
29/03/2024 14:00:00,,,,,,,,,,,,94.409,3.5482,0.006,1.067,4.12,0.655,4.775
29/03/2024 10:00:00,,,93.975,3.9582,0.0022,1.163,7.718,1.23,8.948,,,,,,,,,
29/03/2024 08:00:00,94.098,84.542,93.62,4.2174,0.0023,1.2418,7.194,1.85,9.044,94.163,84.832,94.681,3.6484,0.0071,1.0066,2.775,1.253,4.028
29/03/2024 06:00:00,,,93.79,3.8394,0.0044,1.204,7.251,0.759,8.01,,,,,,,,,
29/03/2024 04:00:00,93.236,84.417,93.565,3.6582,0.0003,1.2539,9.281,0.728,10.009,,,,,,,,,
29/03/2024 02:00:00,,,93.737,3.9196,0.0028,1.2159,6.834,0.606,7.44,,,,,,,,,
29/03/2024 00:00:00,93.754,84.588,93.375,3.6526,0.0018,1.296,10.822,1.22,12.042,94.213,85.469,94.746,3.279,0.0028,0.9923,0.81,0.567,1.377
28/03/2024 22:00:00,,,93.643,3.4873,0.0004,1.2367,6.716,1.386,8.102,,,95.284,3.3259,0.0026,0.8731,3.576,0.596,4.172
28/03/2024 20:00:00,93.582,84.052,93.899,3.7474,0.0037,1.18,4.99,0.768,5.758,95.162,84.419,95.281,3.5332,0.0074,0.8737,1.94,0.485,2.425
28/03/2024 18:00:00,,,93.289,3.7698,0.0042,1.315,4.5,0.643,5.143,,,95.059,3.4901,0.008,0.923,1.623,0.406,2.029
28/03/2024 16:00:00,93.371,84.747,93.948,3.4514,0.0045,1.169,4.826,0.554,5.38,95.318,84.806,95.346,3.443,0.0057,0.8593,6.711,1.657,8.368
28/03/2024 14:00:00,,,92.955,3.6707,0.0035,1.389,5.25,0.947,6.197,,,95.364,3.555,0.0089,0.8554,3.589,0.957,4.546
28/03/2024 12:00:00,93.474,84.433,93.58,3.6336,0.0042,1.2507,7.011,1.461,8.472,94.816,84.774,95.105,3.5852,0.0076,0.9128,7.752,2.879,10.631
28/03/2024 10:00:00,,,94.532,3.7951,0.0052,1.0396,7.317,0.929,8.246,,,94.91,3.3783,0.0097,0.9559,10.059,4.142,14.201
28/03/2024 08:00:00,94.25,85.363,94.476,3.9151,0.0051,1.0522,2.672,0.719,3.391,94.74,85.116,95.061,3.8281,0.0068,0.9226,4.995,0.999,5.994
28/03/2024 06:00:00,,,93.483,3.9995,0.0062,1.272,7.323,1.01,8.333,,,94.812,3.5508,0.0064,0.9777,3.009,1.029,4.038
28/03/2024 04:00:00,95.349,84.622,94.598,4.1411,0.0071,1.025,16.667,16.667,33.334,95.771,84.766,95.19,3.5147,0.0088,0.894,16.667,16.667,33.334
28/03/2024 02:00:00,,,95.47,4.5132,0.0065,0.8318,13.321,3.846,17.167,,,95.754,3.8556,0.0062,0.7689,0.825,0.515,1.34
28/03/2024 00:00:00,95.218,85.167,94.713,4.2281,0.0071,0.9997,13.37,4.945,18.315,95.788,84.666,96.025,3.4565,0.0076,0.7089,2.063,0.589,2.652
27/03/2024 22:00:00,,,93.149,3.9964,0.0031,1.346,6.51,2.214,8.724,,,95.378,3.9909,0.0078,0.8522,5.164,1.878,7.042
27/03/2024 20:00:00,95.195,84.966,94.531,3.9654,0.0048,1.04,2.667,0.178,2.845,,,,,,,,,
27/03/2024 18:00:00,,,94.201,3.9039,0.0077,1.113,4.032,0.358,4.39,,,95.436,3.9684,0.0082,0.8395,7.375,1.278,8.653
27/03/2024 16:00:00,93.735,85.082,93.212,3.8548,0.0087,1.332,2.385,0.353,2.738,95.566,84.533,95.06,3.8765,0.0088,0.9227,1.582,0.351,1.933
27/03/2024 14:00:00,,,94.63,3.8836,0.009,1.018,4.552,0.289,4.841,,,95.351,3.9841,0.0093,0.8583,5.867,8.605,14.472
27/03/2024 12:00:00,95.467,85.431,94.99,4.1211,0.0109,0.9383,5.321,0.459,5.78,95.045,84.466,94.781,4.1278,0.0134,0.9846,7.029,3.727,10.756
27/03/2024 10:00:00,,,93.998,3.8724,0.0055,1.158,5.379,0.414,5.793,,,94.837,3.8056,0.0091,0.9722,6.81,5.003,11.813
27/03/2024 08:00:00,94.718,85.112,94.603,4.1275,0.0071,1.024,1.74,0.209,1.949,94.87,84.456,94.827,4.0957,0.0104,0.9744,3.442,3.442,6.884
27/03/2024 06:00:00,,,94.305,3.7292,0.0077,1.09,16.166,2.386,18.552,,,95.564,3.6602,0.0071,0.8111,3.122,0.675,3.797
27/03/2024 04:00:00,,,92.188,3.5273,0.0073,1.664,6.239,0.904,7.143,95.496,84.974,94.947,3.9463,0.0098,0.9477,4.097,0.745,4.842
27/03/2024 02:00:00,,,94.328,3.809,0.0087,1.085,13.076,4.191,17.267,,,94.778,4.0173,0.0082,0.9851,1.643,0.575,2.218
27/03/2024 00:00:00,94.006,84.292,93.98,3.7102,0.0108,1.162,10.978,2.744,13.722,96.352,85.392,96.138,3.691,0.0107,0.684,0.742,0.212,0.954
01/04/2024 22:00:00,,,94.58,3.6552,0.0053,1.029,4.305,0.894,5.199,,,94.936,4.1611,0.0084,0.9503,5.282,3.473,8.755
01/04/2024 20:00:00,94.552,84.834,94.598,3.4358,0.0082,1.025,8.089,0.976,9.065,95.176,84.791,94.908,4.0321,0.0079,0.9564,6.27,1.189,7.459
01/04/2024 18:00:00,,,94.598,3.5423,0.003,1.025,4.951,0.531,5.482,,,94.957,4.0031,0.0091,0.9455,3.352,0.383,3.735
01/04/2024 16:00:00,94.602,84.929,94.359,3.6668,0.0089,1.078,6.906,2.762,9.668,94.275,84.825,94.726,3.6933,0.0112,0.9967,3.004,1.502,4.506
01/04/2024 14:00:00,,,94.084,3.9675,0.011,1.139,7.921,4.51,12.431,,,94.996,3.9498,0.0126,0.9369,5.678,1.271,6.949
